"","Time","prob"
"125",125,0.368192235730453
"126",126,0.351302374742476
"127",127,0.334788100893677
"128",128,0.318686898260269
"129",129,0.303031348692349
"130",130,0.28784919737007
"131",131,0.273163469357281
"132",132,0.258992631362135
"133",133,0.245350792595976
"134",134,0.232247938463023
"135",135,0.219690190802885
"136",136,0.207680088531758
"137",137,0.196216882769518
"138",138,0.185296840880838
"139",139,0.174913554279737
"140",140,0.165058245329591
"141",141,0.155720069195824
"142",142,0.146886407058759
"143",143,0.138543147653168
"144",144,0.130674954654646
"145",145,0.123265517968657
"146",146,0.116297787485687
"147",147,0.109754188337424
"148",148,0.10361681711814
"149",149,0.0978676189185829
"150",150,0.0924885453544496
"151",151,0.0874616940573505
"152",152,0.0827694303338541
"153",153,0.0783944918897123
"154",154,0.0743200776645277
"155",155,0.0705299219304903
"156",156,0.0670083548813954
"157",157,0.0637403509792344
"158",158,0.0607115663396547
"159",159,0.0579083664288863
"160",160,0.0553178453175894
"161",161,0.0393466401015737
"162",162,0.0370377956136838
"163",163,0.0348930874806082
"164",164,0.0329011699674882
"165",165,0.0310513631667731
"166",166,0.0293336327896827
"167",167,0.0277385672599485
"168",168,0.0262573527535189
"169",169,0.0248817467515825
"170",170,0.0236040506019699
"171",171,0.0224170815164088
"172",172,0.0213141443686641
"173",173,0.02028900360155
"174",174,0.0193358554992501
"175",175,0.0184493010352868
"176",176,0.0176243194657145
"177",177,0.0168562428014502
"178",178,0.0161407312628391
"179",179,0.0154737497932589
"180",180,0.0148515456864687
"181",181,0.0142706273641417
"182",182,0.0137277443252342
"183",183,0.013219868277172
"184",184,0.0127441754499228
"185",185,0.0122980300875222
"186",186,0.0118789691071809
"187",187,0.0117697543218102
"188",188,0.0113726752845545
"189",189,0.0109985640323127
"190",190,0.0106452723808571
"191",191,0.0103107925118877
"192",192,0.00999324522677816
"193",193,0.00969086964270289
"194",194,0.00940201427677885
"195",195,0.00912512946784713
"196",196,0.00885876108769779
"197",197,0.00860154549363774
"198",198,0.00835220567208293
"199",199,0.00810954851812255
"200",200,0.00787246318861922
"201",201,0.00763992045631685
"202",202,0.00763992045631685
"203",203,0.00763992045631685
"204",204,0.00763992045631685
"205",205,0.00763992045631685
"206",206,0.00763992045631685
"207",207,0.00763992045631685
"208",208,0.00763992045631685
"209",209,0.00763992045631685
"210",210,0.00763992045631685
"211",211,0.00763992045631685
"212",212,0.00763992045631685
"213",213,0.00763992045631685
"214",214,0.00763992045631685
"215",215,0.00763992045631685
"216",216,0.00763992045631685
"217",217,0.00763992045631685
"218",218,0.00763992045631685
"219",219,0.00763992045631685
"220",220,0.00763992045631685
"221",221,0.00763992045631685
"222",222,0.00763992045631685
"223",223,0.00763992045631685
"224",224,0.00763992045631685
"225",225,0.00763992045631685
"226",226,0.00763992045631685
"227",227,0.00763992045631685
"228",228,0.00763992045631685
"229",229,0.00763992045631685
"230",230,0.00763992045631685
"231",231,0.00763992045631685
"232",232,0.00763992045631685
"233",233,0.00763992045631685
"234",234,0.00763992045631685
"235",235,0.00763992045631685
"236",236,0.00763992045631685
"237",237,0.00763992045631685
"238",238,0.00763992045631685
"239",239,0.00763992045631685
"240",240,0.00763992045631685
"241",241,0.00763992045631685
"242",242,0.00763992045631685
"243",243,0.00763992045631685
"244",244,0.00763992045631685
"245",245,0.00763992045631685
"246",246,0.00763992045631685
"247",247,0.00763992045631685
"248",248,0.00763992045631685
"249",249,0.00763992045631685
"250",250,0.00763992045631685
"251",251,0.00763992045631685
"252",252,0.00763992045631685
"253",253,0.00763992045631685
"254",254,0.00763992045631685
"255",255,0.00763992045631685
"256",256,0.00763992045631685
"257",257,0.00763992045631685
"258",258,0.00763992045631685
"259",259,0.00763992045631685
"260",260,0.00763992045631685
"261",261,0.00763992045631685
"262",262,0.00763992045631685
"263",263,0.00763992045631685
"264",264,0.00763992045631685
"265",265,0.00763992045631685
"266",266,0.00763992045631685
"267",267,0.00763992045631685
"268",268,0.00763992045631685
"269",269,0.00763992045631685
"270",270,0.00763992045631685
"271",271,0.00763992045631685
"272",272,0.00763992045631685
"273",273,0.00763992045631685
"274",274,0.00763992045631685
"275",275,0.00763992045631685
"276",276,0.00763992045631685
"277",277,0.00763992045631685
"278",278,0.00763992045631685
"279",279,0.00763992045631685
"280",280,0.00763992045631685
"281",281,0.00763992045631685
"282",282,0.00763992045631685
"283",283,0.00763992045631685
"284",284,0.00763992045631685
"285",285,0.00763992045631685
"286",286,0.00763992045631685
"287",287,0.00763992045631685
"288",288,0.00763992045631685
"289",289,0.00763992045631685
"290",290,0.00763992045631685
"291",291,0.00763992045631685
"292",292,0.00763992045631685
"293",293,0.00763992045631685
"294",294,0.00763992045631685
"295",295,0.00763992045631685
"296",296,0.00763992045631685
"297",297,0.00763992045631685
"298",298,0.00763992045631685
"299",299,0.00763992045631685
"300",300,0.00763992045631685
"301",301,0.00763992045631685
"302",302,0.00763992045631685
"303",303,0.00763992045631685
"304",304,0.00763992045631685
"305",305,0.00763992045631685
"306",306,0.00763992045631685
"307",307,0.00763992045631685
"308",308,0.00763992045631685
"309",309,0.00763992045631685
"310",310,0.00763992045631685
"311",311,0.00763992045631685
"312",312,0.00763992045631685
"313",313,0.00763992045631685
"314",314,0.00763992045631685
"315",315,0.00763992045631685
"316",316,0.00763992045631685
"317",317,0.00763992045631685
"318",318,0.00763992045631685
"319",319,0.00763992045631685
"320",320,0.00763992045631685
"321",321,0.00763992045631685
"322",322,0.00763992045631685
"323",323,0.00763992045631685
"324",324,0.00763992045631685
"325",325,0.00763992045631685
"326",326,0.00763992045631685
"327",327,0.00763992045631685
"328",328,0.00763992045631685
"329",329,0.00763992045631685
"330",330,0.00763992045631685
"331",331,0.00763992045631685
"332",332,0.00763992045631685
"333",333,0.00763992045631685
"334",334,0.00763992045631685
"335",335,0.00763992045631685
"336",336,0.00763992045631685
"337",337,0.00763992045631685
"338",338,0.00763992045631685
"339",339,0.00763992045631685
"340",340,0.00763992045631685
"341",341,0.00763992045631685
"342",342,0.00763992045631685
"343",343,0.00763992045631685
"344",344,0.00763992045631685
"345",345,0.00763992045631685
"346",346,0.00763992045631685
"347",347,0.00763992045631685
"348",348,0.00763992045631685
"349",349,0.00763992045631685
"350",350,0.00763992045631685
"351",351,0.00763992045631685
"352",352,0.00763992045631685
"353",353,0.00763992045631685
"354",354,0.00763992045631685
"355",355,0.00763992045631685
"356",356,0.00763992045631685
"357",357,0.00763992045631685
"358",358,0.00763992045631685
"359",359,0.00763992045631685
"360",360,0.00763992045631685
"361",361,0.00763992045631685
"362",362,0.00763992045631685
"363",363,0.00763992045631685
"364",364,0.00763992045631685
"365",365,0.00763992045631685
"366",366,0.00763992045631685
"367",367,0.00763992045631685
"368",368,0.00763992045631685
"369",369,0.00763992045631685
"370",370,0.00763992045631685
"371",371,0.00763992045631685
"372",372,0.00763992045631685
"373",373,0.00763992045631685
"374",374,0.00763992045631685
"375",375,0.00763992045631685
"376",376,0.00763992045631685
"377",377,0.00763992045631685
"378",378,0.00763992045631685
"379",379,0.00763992045631685
"380",380,0.00763992045631685
"381",381,0.00763992045631685
"382",382,0.00763992045631685
"383",383,0.00763992045631685
"384",384,0.00763992045631685
"385",385,0.00763992045631685
"386",386,0.00763992045631685
"387",387,0.00763992045631685
"388",388,0.00763992045631685
"389",389,0.00763992045631685
"390",390,0.00763992045631685
"391",391,0.00763992045631685
"392",392,0.00763992045631685
"393",393,0.00763992045631685
"394",394,0.00763992045631685
"395",395,0.00763992045631685
"396",396,0.00763992045631685
"397",397,0.00763992045631685
"398",398,0.00763992045631685
"399",399,0.00763992045631685
"400",400,0.00763992045631685
"401",401,0.00763992045631685
"402",402,0.00763992045631685
"403",403,0.00763992045631685
"404",404,0.00763992045631685
"405",405,0.00763992045631685
"406",406,0.00763992045631685
"407",407,0.00763992045631685
"408",408,0.00763992045631685
"409",409,0.00763992045631685
"410",410,0.00763992045631685
"411",411,0.00763992045631685
"412",412,0.00763992045631685
"413",413,0.00763992045631685
"414",414,0.00763992045631685
"415",415,0.00763992045631685
"416",416,0.00763992045631685
"417",417,0.00763992045631685
"418",418,0.00763992045631685
"419",419,0.00763992045631685
"420",420,0.00763992045631685
"421",421,0.00763992045631685
"422",422,0.00763992045631685
"423",423,0.00763992045631685
"424",424,0.00763992045631685
"425",425,0.00763992045631685
"426",426,0.00763992045631685
"427",427,0.00763992045631685
"428",428,0.00763992045631685
"429",429,0.00763992045631685
"430",430,0.00763992045631685
"431",431,0.00763992045631685
"432",432,0.00763992045631685
"433",433,0.00763992045631685
"434",434,0.00763992045631685
"435",435,0.00763992045631685
"436",436,0.00763992045631685
"437",437,0.00763992045631685
"438",438,0.00763992045631685
"439",439,0.00763992045631685
"440",440,0.00763992045631685
"441",441,0.00763992045631685
"442",442,0.00763992045631685
"443",443,0.00763992045631685
"444",444,0.00763992045631685
"445",445,0.00763992045631685
"446",446,0.00763992045631685
"447",447,0.00763992045631685
"448",448,0.00763992045631685
"449",449,0.00763992045631685
"450",450,0.00763992045631685
"451",451,0.00763992045631685
"452",452,0.00763992045631685
"453",453,0.00763992045631685
"454",454,0.00763992045631685
"455",455,0.00763992045631685
"456",456,0.00763992045631685
"457",457,0.00763992045631685
"458",458,0.00763992045631685
"459",459,0.00763992045631685
"460",460,0.00763992045631685
"461",461,0.00763992045631685
"462",462,0.00763992045631685
"463",463,0.00763992045631685
