"day","date","daily_serop","daily_serop_increment","daily_serop_q025","daily_serop_q975","cases","hosp","death","cum_cases","cum_case_per_capita","daily_case_increment","cum_case_per_capita_q025","cum_case_per_capita_q975","underreporting_factor","daily_underrep_q025","daily_underrep_q975","est_inci_case","est_inci_serop"
32,2021-11-01,0.0214561230996419,0.0000150429875864083,0.00657323234411514,0.0363390138551687,2,0,0,210,0.00041132112427774,0.00000391734404074038,-0.00367794743555089,0.00450058968410637,52.1639221358199,49.7872383563133,54.5406059153265,104,7
33,2021-11-02,0.0214741342361552,0.0000180111365132435,0.00659124348062838,0.0363570249916819,0,NA,NA,210,0.00041132112427774,0,-0.00367794743555089,0.00450058968410637,52.2077106393763,49.8310268598697,54.5843944188829,0,9
34,2021-11-03,0.0214952394987564,0.0000211052626012259,0.00661234874322961,0.0363781302542832,3,0,0,213,0.00041719714033885,0.00000587601606111054,-0.00367207141948978,0.00450646570016748,51.522978995728,49.1462952162214,53.8996627752346,154,10
35,2021-11-04,0.0215195648646069,0.0000243253658505221,0.00663667410908013,0.0364024556201337,4,0,0,217,0.000425031828420331,0.00000783468808148076,-0.0036642367314083,0.00451430038824896,50.6304785328344,48.2537947533278,53.007162312341,202,12
36,2021-11-05,0.021547230319863,0.0000276654552561068,0.00666433956433624,0.0364301210753898,2,0,0,219,0.000428949172461071,0.00000391734404074038,-0.00366031938736756,0.00451821773228971,50.2325956155528,47.8559118360462,52.6092793950594,100,14
37,2021-11-06,0.0215783318866548,0.0000311015667918135,0.00669544113112805,0.0364612226421816,0,NA,NA,219,0.000428949172461071,0,-0.00366031938736756,0.00451821773228971,50.305102030738,47.9284182512314,52.6817858102446,0,15
38,2021-11-07,0.0216129595961066,0.0000346277094517983,0.00673006884057985,0.0364958503516334,8,0,0,227,0.000444618548624033,0.0000156693761629615,-0.0036446500112046,0.00453388710845267,48.6101168360891,46.2334330565825,50.9868006155957,388,17
39,2021-11-08,0.0216512034793429,0.0000382438832362691,0.00676831272381612,0.0365340942348697,2,1,0,229,0.000448535892664773,0.00000391734404074038,-0.00364073266716386,0.00453780445249341,48.2708381501245,45.8941543706179,50.6475219296311,96,19
40,2021-11-09,0.0216931535674875,0.0000419500881446294,0.00681026281196075,0.0365760443230143,3,0,0,232,0.000454411908725884,0.00000587601606111059,-0.00363485665110275,0.00454368046855452,47.7389635943136,45.362279814807,50.1156473738202,143,21
41,2021-11-10,0.0217388998916652,0.0000457463241776285,0.00685600913613838,0.0366217906471919,4,0,0,236,0.000462246596807365,0.00000783468808148076,-0.00362702196302127,0.004551515156636,47.0287938122442,44.6521100327376,49.4054775917508,188,23
42,2021-11-11,0.0217885324829999,0.0000496325913347112,0.00690564172747309,0.0366714232385266,5,0,0,241,0.000472039956909216,0.00000979336010185092,-0.00361722860291942,0.00456130851673785,46.1582375900231,43.7815538105165,48.5349213695297,230,25
43,2021-11-12,0.0218421377335604,0.0000536052505605428,0.00695924697803363,0.0367250284890872,0,NA,NA,241,0.000472039956909216,0,-0.00361722860291942,0.00456130851673785,46.271798422694,43.8951146431874,48.6484822022006,0,27
44,2021-11-13,0.0218997874791923,0.0000576497456318964,0.00701689672366553,0.0367826782347191,1,0,0,242,0.000473998628929586,0.00000195867202037022,-0.00361526993089905,0.00456326718875822,46.2022169318249,43.8255331523183,48.5789007113315,46,29
45,2021-11-14,0.0219615499166864,0.0000617624374941311,0.00707865916115966,0.0368444406722132,0,NA,NA,242,0.000473998628929586,0,-0.00361526993089905,0.00456326718875822,46.3325178097697,43.9558340302631,48.7092015892763,0,31
46,2021-11-15,0.0220274932428325,0.0000659433261460812,0.00714460248730574,0.0369103839983593,0,NA,NA,242,0.000473998628929586,0,-0.00361526993089905,0.00456326718875822,46.4716391534221,44.0949553739155,48.8483229329287,0,33
47,2021-11-16,0.0220976856544206,0.0000701924115881353,0.00721479489889387,0.0369805764099474,4,0,0,246,0.000481833317011067,0.00000783468808148076,-0.00360743524281757,0.0045711018768397,45.8616805319694,43.4849967524628,48.238364311476,183,35
48,2021-11-17,0.0221721953482415,0.00007450969382089,0.00728930459271476,0.0370550861037683,0,NA,NA,246,0.000481833317011067,0,-0.00360743524281757,0.0045711018768397,46.0163184351411,43.6396346556345,48.3930022146477,0,38
49,2021-11-18,0.0222510905210848,0.0000788951728432907,0.00736819976555806,0.0371339812766116,2,0,0,248,0.000485750661051807,0.00000391734404074038,-0.00360351789877683,0.00457501922088044,45.8076381674994,43.4309543879928,48.184321947006,91,40
50,2021-11-19,0.0223344409511908,0.0000833504301059468,0.007451550195664,0.0372173317067176,2,0,0,250,0.000489668005092547,0.00000391734404074032,-0.00359960055473609,0.00457893656492118,45.6113953105218,43.2347115310152,47.9880790900284,91,42
51,2021-11-20,0.0224223227425985,0.0000878817914077012,0.0075394319870717,0.0373052134981253,0,NA,NA,250,0.000489668005092547,0,-0.00359960055473609,0.00457893656492118,45.7908675049346,43.414183725428,48.1675512844412,0,44
52,2021-11-21,0.0225148135807963,0.0000924908381978451,0.00763192282526955,0.0373977043363231,0,NA,NA,250,0.000489668005092547,0,-0.00359960055473609,0.00457893656492118,45.9797522947023,43.6030685151957,48.3564360742089,0,47
53,2021-11-22,0.0226119911512736,0.0000971775704773081,0.00772910039574686,0.0374948819068004,4,1,0,254,0.000497502693174028,0.00000783468808148076,-0.00359176586665461,0.00458677125300266,45.4509924499321,43.0743086704255,47.8276762294387,181,49
54,2021-11-23,0.0227139331395189,0.00010194198824523,0.00783104238399209,0.0375968238950456,2,1,1,256,0.000501420037214768,0.00000391734404074043,-0.00358784852261387,0.0045906885970434,45.2992131421147,42.9225293626081,47.6758969216213,90,52
55,2021-11-24,0.0228207172310208,0.000106784091501944,0.00793782647549403,0.0377036079865476,3,0,0,259,0.000507296053275879,0.00000587601606111059,-0.00358197250655276,0.00459656461310451,44.9850084258597,42.6083246463531,47.3616922053663,134,54
56,2021-11-25,0.0229324211112683,0.000111703880247491,0.00804953035574152,0.0378153118667951,2,0,0,261,0.000511213397316619,0.00000391734404074032,-0.00357805516251201,0.00460048195714525,44.858803058843,42.4821192793364,47.2354868383496,89,57
57,2021-11-26,0.0230491292003684,0.000116708089100068,0.00816623844484159,0.0379320199558951,3,0,0,264,0.00051708941337773,0.00000587601606111059,-0.0035721791464509,0.00460635797320636,44.5747458835154,42.1980621040088,46.951429663022,133,59
